year,province,university_name,major_group_code,major_group_name,major_name,batch,enrollment_count,subject_requirements,highest_score,lowest_score,average_score,lowest_rank,average_rank,notes
2024,广东,华南师范大学,77702,华南师大(02),传播学,普通本科,2,不限,538,529,534,12388,11234,
2024,广东,广东金融学院,77801,广东金融(01),金融学,普通本科,1,不限,468,452,452,31399,31399,
2024,广东,广东金融学院,77801,广东金融(01),投资学,普通本科,1,不限,468,450,450,31904,31904,
2024,广东,广东金融学院,77801,广东金融(01),国际经济与贸易,普通本科,1,不限,468,450,450,31904,31904,
2024,广东,广东金融学院,77801,广东金融(01),会计学,普通本科,1,不限,468,468,468,27525,27525,
2024,广东,广东金融学院,77801,广东金融(01),财务管理,普通本科,1,不限,468,460,460,29525,29525,
2024,广东,南方医科大学,77901,南方医科(01),生物技术,普通本科,2,物化,543,527,532,12860,11678,
2024,广东,南方医科大学,77901,南方医科(01),生物医学工程,普通本科,2,物化,543,525,525,13276,13276,
2024,广东,南方医科大学,77901,南方医科(01),"临床医学(八年医,本博连读)",普通本科,1,物化,543,543,543,9186,9186,
2024,广东,南方医科大学,77901,南方医科(01),临床医学,普通本科,3,物化,543,538,539,10306,10069,
2024,广东,南方医科大学,77901,南方医科(01),口腔医学,普通本科,2,物化,543,540,541,9848,9624,
2024,广东,南方医科大学,77901,南方医科(01),预防医学,普通本科,2,物化,543,528,531,12627,11919,
2024,广东,南方医科大学,77901,南方医科(01),中西医临床医学,普通本科,3,物化,543,524,528,13538,12627,
2024,广东,南方医科大学,77901,南方医科(01),药学,普通本科,3,物化,543,524,525,13538,13276,
2024,广东,南方医科大学,77901,南方医科(01),医学检验技术,普通本科,4,物化,543,524,528,13538,12627,
2024,广东,南方医科大学,77901,南方医科(01),康复治疗学,普通本科,3,物化,543,522,522,14026,14026,
2024,广东,华南农业大学,78001,华南农大(01),植物保护,普通本科,3,物化,526,512,517,16483,15249,
2024,广东,华南农业大学,78001,华南农大(01),动物医学,普通本科,7,物化,526,504,512,18539,16483,
2024,广东,珠海科技学院,78101,珠海科院(01),车辆工程,普通本科,5,物化,433,419,424,38662,37692,
2024,广东,珠海科技学院,78101,珠海科院(01),电子信息科学与技术,普通本科,1,物化,433,433,433,35806,35806,
2024,广东,珠海科技学院,78101,珠海科院(01),机器人工程,普通本科,0,物化,,,,,,
2024,广东,珠海科技学院,78101,珠海科院(01),计算机科学与技术,普通本科,3,物化,433,419,423,38662,37882,
2024,广东,珠海科技学院,78101,珠海科院(01),智能科学与技术,普通本科,0,物化,,,,,,
2024,广东,珠海科技学院,78102,珠海科院(02),金融学,普通本科,5,不限,438,411,420,40210,38443,
2024,广东,珠海科技学院,78102,珠海科院(02),汉语言文学,普通本科,2,不限,438,411,416,40210,39269,
2024,广东,珠海科技学院,78102,珠海科院(02),商务英语,普通本科,0,不限,,,,,,
2024,广东,珠海科技学院,78102,珠海科院(02),会计学,普通本科,3,不限,438,414,423,39641,37882,
2024,广东,珠海科技学院,78102,珠海科院(02),电子商务,普通本科,0,不限,,,,,,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78201,北师港浸大(01),统计学(中外合作办学),普通本科,2,物化,538,537,538,10538,10306,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78201,北师港浸大(01),人工智能(中外合作办学),普通本科,2,物化,538,537,537,10538,10538,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78201,北师港浸大(01),计算机类(中外合作办学),普通本科,3,物化,538,536,536,10760,10760,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78202,北师港浸大(02),金融数学(中外合作办学),普通本科,2,物,536,536,536,10760,10760,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78203,北师港浸大(03),经济学(中外合作办学),普通本科,4,不限,536,533,535,11462,10985,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78203,北师港浸大(03),新闻传播学类(中外合作办学),普通本科,10,不限,536,528,529,12627,12388,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78203,北师港浸大(03),应用心理学(中外合作办学),普通本科,2,不限,536,530,533,12143,11462,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78203,北师港浸大(03),会计学(中外合作办学),普通本科,3,不限,536,532,534,11678,11234,
2024,广东,北京师范大学-香港浸会大学联合国际学院,78203,北师港浸大(03),工商管理类(中外合作办学),普通本科,9,不限,536,528,530,12627,12143,
2024,广东,深圳大学,78301,深圳大学(01),电子信息工程,普通本科,2,物化,562,549,556,7975,6631,
2024,广东,深圳大学,78301,深圳大学(01),计算机科学与技术,普通本科,2,物化,562,549,553,7975,7218,
2024,广东,深圳大学,78302,深圳大学(02),国际经济与贸易,普通本科,2,不限,551,535,540,10985,9848,
2024,广东,深圳大学,78302,深圳大学(02),法学,普通本科,1,不限,551,536,536,10760,10760,
2024,广东,深圳大学,78302,深圳大学(02),广告学,普通本科,2,不限,551,539,541,10069,9624,
2024,广东,深圳大学,78302,深圳大学(02),建筑学,普通本科,1,不限,551,551,551,7592,7592,
2024,广东,广东以色列理工学院,78401,广以理工(01),数学与应用数学(中外合作办学),普通本科,8,物化,562,534,547,11234,8372,
2024,广东,广东以色列理工学院,78401,广以理工(01),生物技术(中外合作办学),普通本科,3,物化,562,536,540,10760,9848,
2024,广东,广东以色列理工学院,78401,广以理工(01),机械工程(中外合作办学),普通本科,10,物化,562,534,544,11234,8973,
2024,广东,广东以色列理工学院,78401,广以理工(01),材料科学与工程(中外合作办学),普通本科,7,物化,562,538,545,10306,8758,
2024,广东,广东以色列理工学院,78401,广以理工(01),化学工程与工艺(中外合作办学),普通本科,2,物化,562,538,538,10306,10306,
2024,广东,广州医科大学,78501,广州医大(01),基础医学,普通本科,1,物化,558,539,539,10069,10069,
2024,广东,广州医科大学,78501,广州医大(01),临床医学,普通本科,3,物化,558,545,552,8758,7412,
2024,广东,广州医科大学,78501,广州医大(01),口腔医学,普通本科,2,物化,558,541,544,9624,8973,
2024,广东,岭南师范学院,78601,岭南师院(01),信息与计算科学,普通本科,3,物化,426,425,426,37468,37259,
2024,广东,岭南师范学院,78602,岭南师院(02),教育技术学(师范类),普通本科,3,物,439,418,418,38869,38869,
2024,广东,岭南师范学院,78603,岭南师院(03),汉语言文学(师范类),普通本科,3,史,470,442,453,33781,31179,
2024,广东,岭南师范学院,78604,岭南师院(04),国际经济与贸易,普通本科,3,不限,421,420,421,38443,38266,
2024,广东,汕头大学,78701,汕头大学(01),金融学,普通本科,2,不限,495,473,474,26270,26034,
2024,广东,汕头大学,78701,汕头大学(01),法学,普通本科,2,不限,495,486,491,23040,21744,
2024,广东,汕头大学,78701,汕头大学(01),汉语言文学,普通本科,2,不限,495,469,469,27273,27273,
2024,广东,汕头大学,78701,汕头大学(01),英语,普通本科,2,不限,495,469,476,27273,25541,
2024,广东,汕头大学,78701,汕头大学(01),新闻学,普通本科,3,不限,495,469,470,27273,26996,
2024,广东,汕头大学,78701,汕头大学(01),工商管理,普通本科,2,不限,495,477,481,25299,24337,
2024,广东,汕头大学,78701,汕头大学(01),行政管理(智慧城市管理),普通本科,2,不限,495,470,471,26996,26748,
2024,广东,广东医科大学,78801,广东医科(01),临床医学,普通本科,2,物化,538,536,537,10760,10538,
2024,广东,广东医科大学,78802,广东医科(02),预防医学,普通本科,3,物化,483,473,479,26270,24795,
2024,广东,韶关学院,78901,韶关学院(01),园艺,普通本科,5,物化,431,416,421,39269,38266,
2024,广东,韶关学院,78902,韶关学院(02),汉语言文学(师范类),普通本科,5,不限,436,426,430,37259,36436,
2024,广东,广州大学,79001,广州大学(01),人工智能,普通本科,2,物化,520,511,516,16761,15485,
2024,广东,广州大学,79001,广州大学(01),信息安全,普通本科,2,物化,520,501,501,19243,19008,
2024,广东,广州大学,79001,广州大学(01),智能建造,普通本科,2,物化,520,501,501,19243,19243,
2024,广东,广州大学,79001,广州大学(01),生物制药,普通本科,2,物化,520,506,509,18067,17313,
2024,广东,哈尔滨工业大学(深圳),79101,哈工大(深圳),工科试验班(计算机与电子通信方向),普通本科,2,物化,582,580,582,2684,2424,
2024,广西,桂林电子科技大学,79301,桂林电子(01),电子信息工程,普通本科,2,物化,515,515,515,15734,15734,
2024,广西,桂林电子科技大学,79301,桂林电子(01),通信工程,普通本科,2,物化,515,505,505,18290,18290,
2024,广西,桂林电子科技大学,79301,桂林电子(01),计算机科学与技术,普通本科,2,物化,515,509,512,17313,16483,
2024,广西,桂林电子科技大学,79301,桂林电子(01),软件工程,普通本科,2,物化,515,508,509,17567,17313,
2024,广西,桂林电子科技大学,79302,桂林电子(02),英语,普通本科,2,不限,508,436,437,35127,34923,
2024,广西,桂林理工大学,79401,桂林理工(01),广告学,普通本科,2,不限,430,421,426,38266,37259,
2024,广西,桂林理工大学,79401,桂林理工(01),工商管理类,普通本科,2,不限,430,426,428,37259,36833,
2024,广西,桂林理工大学,79401,桂林理工(01),酒店管理,普通本科,2,不限,430,421,423,38266,37882,
2024,广西,桂林理工大学,79401,桂林理工(01),旅游管理,普通本科,3,不限,430,425,425,37468,37468,
2024,广西,广西师范大学,79501,广西师大(01),数学与应用数学(师范类),普通本科,1,物化,440,417,417,39079,39079,
2024,广西,广西师范大学,79501,广西师大(01),环境科学,普通本科,2,物化,440,417,425,39079,37468,
2024,广西,广西师范大学,79502,广西师大(02),汉语言文学(师范类),普通本科,2,史,498,494,496,20956,20446,
2024,广西,广西师范大学,79502,广西师大(02),新闻学,普通本科,2,史,498,470,470,26996,26996,
2024,广西,广西师范大学,79502,广西师大(02),历史学(师范类),普通本科,2,史,498,473,474,26270,26034,
2024,广西,广西师范大学,79503,广西师大(03),法学,普通本科,2,不限,470,466,468,28028,27525,
2024,广西,广西师范大学,79503,广西师大(03),日语,普通本科,2,不限,470,447,449,32641,32134,
2024,广西,广西大学,79601,广西大学(01),金融学,普通本科,3,物,519,509,513,17313,16250,
2024,广西,广西大学,79601,广西大学(01),工商管理,普通本科,5,物,519,495,502,20693,19008,
2024,广西,南宁师范大学,79701,南宁师大(01),金融数学,普通本科,3,物,420,417,418,39079,38869,
2024,广西,桂林医学院,79801,桂林医学(01),康复治疗学,普通本科,2,物化,464,454,459,30934,29755,
2024,广西,梧州学院,79901,梧州学院(01),电子信息工程,普通本科,1,物化,438,438,438,34709,34709,
2024,广西,梧州学院,79901,梧州学院(01),光电信息科学与工程,普通本科,1,物化,438,425,425,37468,37468,
2024,广西,梧州学院,79901,梧州学院(01),数据科学与大数据技术,普通本科,1,物化,438,427,427,37063,37063,
2024,广西,梧州学院,79902,梧州学院(02),汉语言文学,普通本科,1,不限,423,420,420,38443,38443,
2024,海南,海南大学,80101,海南大学(01),生物科学,普通本科,2,物化,538,521,523,14281,13763,
2024,海南,海南大学,80101,海南大学(01),生物医学工程,普通本科,2,物化,538,523,526,13763,13085,
2024,海南,海南大学,80101,海南大学(01),信息安全,普通本科,2,物化,538,530,534,12143,11234,
2024,海南,海南大学,80101,海南大学(01),食品科学与工程,普通本科,2,物化,538,522,527,14026,12860,
2024,海南,海南师范大学,80201,海南师大(01),数学与应用数学(师范类),普通本科,3,物化,479,475,478,25819,25053,
2024,海南,海南医科大学,80301,海南医大(01),临床医学,普通本科,2,物化,518,512,515,16483,15734,
2024,海南,海南医科大学,80302,海南医大(02),医学检验技术,普通本科,3,物化,497,480,486,24562,23040,
2024,海南,三亚学院,80401,三亚学院(01),思想政治教育,普通本科,2,政史,399,395,397,42954,42657,
2024,海南,三亚学院,80402,三亚学院(02),数学经济,普通本科,1,物,402,401,401,41935,41935,
2024,海南,三亚学院,80402,三亚学院(02),金融科技,普通本科,1,物,402,402,402,41767,41767,
2024,海南,三亚学院,80403,三亚学院(03),投资学,普通本科,2,不限,419,391,391,43558,43558,
2024,海南,三亚学院,80403,三亚学院(03),国际经济与贸易(中外合作办学),普通本科,1,不限,419,419,419,38662,38662,
2024,海南,三亚学院,80404,三亚学院(04),社会学,普通本科,2,不限,398,397,398,42657,42487,
2024,海南,三亚学院,80404,三亚学院(04),社会工作,普通本科,2,不限,398,393,395,43258,42954,
2024,海南,三亚学院,80404,三亚学院(04),旅游管理(智慧旅游大数据方向),普通本科,1,不限,398,395,395,42954,42954,
2024,海南,海南比勒费尔德应用科学大学,80601,海南比科(01),电子信息科学与技术,普通本科,1,物化,514,512,512,16483,16483,
2024,海南,海南比勒费尔德应用科学大学,80601,海南比科(01),计算机科学与技术,普通本科,3,物化,514,424,484,37692,23553,
2024,重庆,重庆大学,81101,重庆大学(01),工科试验班(电气信息类),普通本科,3,物化,572,570,570,4158,4158,
2024,重庆,重庆大学,81101,重庆大学(01),工科试验班(新工科),普通本科,3,物化,572,569,569,4317,4317,
2024,重庆,重庆大学,81101,重庆大学(01),工科试验班(卓越工程师计划),普通本科,3,物化,572,570,571,4158,3998,
2024,重庆,重庆大学,81101,重庆大学(01),理科试验班(数学物理类),普通本科,5,物化,572,568,570,4499,4158,
2024,重庆,重庆大学,81102,重庆大学(02),汉语言文学(博雅类),普通本科,2,史,558,557,558,6458,6285,
2024,重庆,重庆大学,81103,重庆大学(03),人文科学试验班(法学新闻类),普通本科,2,不限,558,556,557,6631,6458,
2024,重庆,重庆大学,81104,重庆大学(04),戏剧与影视学类,普通本科,2,不限,548,543,546,9186,8561,
2024,重庆,西南大学,81201,西南大学(01),电子信息类,普通本科,2,物化,543,537,539,10538,10069,
2024,重庆,西南大学,81201,西南大学(01),软件工程,普通本科,1,物化,543,543,543,9186,9186,
2024,重庆,西南大学,81201,西南大学(01),智能科学与技术,普通本科,2,物化,543,539,539,10069,10069,
2024,重庆,西南大学,81201,西南大学(01),制药工程,普通本科,1,物化,543,538,538,10306,10306,
2024,重庆,西南大学,81201,西南大学(01),药学,普通本科,2,物化,543,537,537,10538,10538,
2024,重庆,西南大学,81202,西南大学(02),经济学类,普通本科,1,不限,539,532,532,11678,11678,
2024,重庆,西南大学,81202,西南大学(02),应用心理学,普通本科,2,不限,539,536,538,10760,10306,
2024,重庆,西南大学,81202,西南大学(02),工商管理类,普通本科,1,不限,539,538,538,10306,10306,
2024,重庆,西南大学,81203,西南大学(03),自动化(中外合作办学),普通本科,1,物化,547,541,541,9624,9624,
2024,重庆,西南大学,81203,西南大学(03),计算机科学与技术(中外合作办学),普通本科,1,物化,547,547,547,8372,8372,
2024,重庆,西南大学,81203,西南大学(03),软件工程(中外合作办学),普通本科,1,物化,547,541,541,9624,9624,
2024,重庆,重庆邮电大学,81301,重庆邮电(01),电子信息类(通信与信息类),普通本科,4,物化,542,537,540,10538,9848,
2024,重庆,重庆邮电大学,81301,重庆邮电(01),计算机类(计算机与智能科学类),普通本科,4,物化,542,537,538,10538,10306,
2024,重庆,重庆交通大学,81401,重庆交大(01),电子信息类,普通本科,2,物化,497,497,497,20203,20203,
2024,重庆,重庆交通大学,81402,重庆交大(02),工商管理类,普通本科,2,不限,472,470,471,26996,26748,
2024,重庆,重庆医科大学,81501,重庆医大(01),临床医学(5+3一体化),普通本科,1,物化,569,558,558,6285,6285,
2024,重庆,重庆医科大学,81501,重庆医大(01),临床医学,普通本科,4,物化,569,557,558,6458,6285,
2024,重庆,重庆医科大学,81501,重庆医大(01),麻醉学,普通本科,1,物化,569,548,548,8178,8178,
2024,重庆,重庆医科大学,81501,重庆医大(01),医学影像学,普通本科,2,物化,569,542,543,9417,9186,
2024,重庆,重庆医科大学,81501,重庆医大(01),精神医学,普通本科,1,物化,569,547,547,8372,8372,
2024,重庆,重庆医科大学,81501,重庆医大(01),儿科学,普通本科,1,物化,569,551,551,7593,7593,
2024,重庆,重庆医科大学,81501,重庆医大(01),口腔医学,普通本科,2,物化,569,562,566,5544,4841,
2024,重庆,重庆医科大学,81502,重庆医大(02),生物医学工程,普通本科,1,物化,514,514,514,15979,15979,
2024,重庆,重庆医科大学,81502,重庆医大(02),预防医学,普通本科,2,物化,514,506,506,18067,18067,
2024,重庆,重庆医科大学,81502,重庆医大(02),药学,普通本科,1,物化,514,508,508,17567,17567,
2024,重庆,重庆医科大学,81502,重庆医大(02),医学检验技术,普通本科,2,物化,514,505,505,18290,18290,
2024,重庆,重庆医科大学,81502,重庆医大(02),康复治疗学,普通本科,1,物化,514,502,502,19008,19008,
2024,重庆,重庆医科大学,81503,重庆医大(03),卫生检验与检疫,普通本科,2,物化,508,488,491,22514,21744,
2024,重庆,重庆医科大学,81503,重庆医大(03),生物信息学,普通本科,1,物化,508,489,489,22270,22270,
2024,重庆,重庆医科大学,81503,重庆医大(03),医学信息工程,普通本科,2,物化,508,489,489,22270,22270,
2024,重庆,重庆医科大学,81504,重庆医大(04),护理学,普通本科,2,化,498,489,494,22270,20956,
2024,重庆,重庆医科大学,81505,重庆医大(05),临床医学(中外合作办学),普通本科,8,物化,547,536,540,10760,9848,
2024,重庆,重庆师范大学,81601,重庆师大(01),数学与应用数学(师范类),普通本科,3,物化,482,461,471,29262,26748,
2024,重庆,重庆师范大学,81601,重庆师大(01),化学(师范类),普通本科,3,物化,482,461,471,29262,26748,
2024,重庆,重庆师范大学,81601,重庆师大(01),统计学,普通本科,3,物化,482,444,449,33286,32134,
2024,重庆,重庆师范大学,81601,重庆师大(01),材料类,普通本科,3,物化,482,452,453,31399,31179,
2024,重庆,重庆师范大学,81601,重庆师大(01),电子信息科学与技术,普通本科,2,物化,482,446,460,32860,29525,
2024,重庆,重庆师范大学,81602,重庆师大(02),中国语言文学类(含汉语言文学(师范)、戏剧影视文学),普通本科,2,不限,491,483,487,23814,22781,
2024,重庆,重庆师范大学,81603,重庆师大(03),经济学,普通本科,3,不限,512,466,480,28028,24562,
2024,重庆,重庆师范大学,81603,重庆师大(03),英语(师范类),普通本科,5,不限,512,473,492,26270,21473,
2024,重庆,四川外国语大学,81701,川外(01),英语(英语+法学双学位),普通本科,2,不限,499,484,492,23553,21473,
2024,重庆,四川外国语大学,81701,川外(01),商务英语(商务英语+国际经济与贸易双学位),普通本科,1,不限,499,484,484,23553,23553,
2024,重庆,四川外国语大学,81702,川外(02),商务英语(中外合作办学),普通本科,2,不限,480,480,480,24562,24562,
2024,重庆,四川外国语大学,81703,川外(03),物流管理(中外合作办学),普通本科,2,不限,483,473,478,26270,25053,
2024,重庆,西南政法大学,81801,西南政法(01),法学(法学+法学双学士学位),普通本科,2,不限,549,544,547,8973,8372,
2024,重庆,西南政法大学,81801,西南政法(01),法学(法学+英语双学士学位),普通本科,5,不限,549,544,544,8973,8973,
2024,重庆,西南政法大学,81801,西南政法(01),法学,普通本科,3,不限,549,543,543,9186,9186,
2024,重庆,重庆科技学院,81901,重庆科大(01),机械类,普通本科,1,物化,446,446,446,32860,32860,
2024,重庆,重庆科技学院,81902,重庆科大(02),会计学,普通本科,4,不限,463,447,452,32641,31399,
2024,重庆,重庆理工大学,82001,重庆理工(01),智能制造工程,普通本科,2,物化,463,461,462,29262,29014,
2024,重庆,重庆理工大学,82001,重庆理工(01),光电信息科学与工程,普通本科,2,物化,463,459,460,29755,29525,
2024,重庆,重庆理工大学,82002,重庆理工(02),数字经济,普通本科,3,物,460,449,454,32134,30934,
2024,重庆,重庆理工大学,82003,重庆理工(03),工商管理,普通本科,3,不限,459,452,456,31399,30473,
2024,重庆,重庆理工大学,82003,重庆理工(03),会计学,普通本科,3,不限,459,457,458,30232,29994,
2024,重庆,重庆工商大学,82101,重庆工商(01),数字经济,普通本科,2,物,447,447,447,32641,32641,
2024,重庆,重庆工商大学,82101,重庆工商(01),金融工程,普通本科,2,物,447,443,443,33531,33531,
2024,重庆,重庆工商大学,82102,重庆工商(02),经济学,普通本科,2,不限,466,447,448,32641,32390,
2024,重庆,重庆工商大学,82102,重庆工商(02),金融学类,普通本科,2,不限,466,444,444,33286,33286,
2024,重庆,重庆工商大学,82102,重庆工商(02),工商管理类,普通本科,2,不限,466,451,451,31665,31665,
2024,重庆,重庆工商大学,82102,重庆工商(02),电子商务,普通本科,3,不限,466,442,442,33781,33781,
2024,重庆,重庆外语外事学院,82301,重庆外事(01),西班牙语,普通本科,3,不限,425,396,404,42810,41433,
2024,重庆,重庆外语外事学院,82301,重庆外事(01),口译,普通本科,1,不限,425,396,396,42810,42810,
2024,重庆,重庆对外经贸学院,82401,重庆外贸(01),虚拟现实技术,普通本科,2,物化,411,402,407,41767,40915,
2024,重庆,重庆对外经贸学院,82402,重庆外贸(02),金融工程,普通本科,3,物,412,402,407,41767,40915,
2024,重庆,重庆移通学院,82501,重庆移通(01),电气工程及其自动化(中外合作办学),普通本科,2,物化,407,403,405,41594,41271,
2024,重庆,重庆移通学院,82502,重庆移通(02),互联网金融,普通本科,3,不限,405,401,403,41935,41594,
2024,四川,四川美术学院,82601,四川美院(01),工业设计,普通本科,1,物化,514,514,514,15979,15979,
2024,四川,四川美术学院,82602,四川美院(02),建筑学,普通本科,7,不限,535,466,495,28028,20693,
2024,四川,四川美术学院,82602,四川美院(02),艺术史论,普通本科,3,不限,535,466,483,28028,23814,
2024,四川,四川美术学院,82602,四川美院(02),美术学,普通本科,1,不限,535,535,535,10985,10985,
2024,四川,四川美术学院,82602,四川美院(02),艺术设计学,普通本科,2,不限,535,498,498,19960,19960,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),电气工程及其自动化,普通本科,3,物化,414,407,410,40915,40401,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),人工智能,普通本科,0,物化,,,,,,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),计算机科学与技术,普通本科,1,物化,414,413,413,39823,39823,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),软件工程,普通本科,1,物化,414,412,412,39998,39998,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),数据科学与大数据技术,普通本科,1,物化,414,409,409,40573,40573,
2024,重庆,重庆城市科技学院,82701,重庆城科(01),土木类,普通本科,0,物化,,,,,,
2024,重庆,重庆城市科技学院,82702,重庆城科(02),数字经济,普通本科,3,物,415,408,411,40752,40210,
2024,重庆,重庆城市科技学院,82702,重庆城科(02),工程造价,普通本科,0,物,,,,,,
2024,重庆,重庆城市科技学院,82702,重庆城科(02),大数据管理与应用,普通本科,0,物,,,,,,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),法学,普通本科,5,不限,412,397,402,42657,41767,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),汉语言文学,普通本科,5,不限,412,398,400,42487,42125,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),英语,普通本科,0,不限,,,,,,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),网络与新媒体,普通本科,1,不限,412,408,408,40752,40752,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),建筑类,普通本科,3,不限,412,397,403,42657,41594,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),工商管理类,普通本科,2,不限,412,399,401,42307,41935,
2024,重庆,重庆城市科技学院,82703,重庆城科(03),会计学,普通本科,1,不限,412,407,407,40915,40915,
2024,四川,西南民族大学,83101,西南民族(01),电子信息工程,普通本科,2,物化,463,442,453,33781,31179,
2024,四川,西南民族大学,83101,西南民族(01),计算机类,普通本科,2,物化,463,446,454,32860,30934,
2024,四川,西南民族大学,83101,西南民族(01),环境科学与工程类,普通本科,2,物化,463,438,439,34709,34482,
2024,四川,西南民族大学,83102,西南民族(02),金融学,普通本科,2,不限,469,450,457,31904,30232,
2024,四川,西南民族大学,83102,西南民族(02),英语,普通本科,2,不限,469,456,464,30473,28519,
2024,四川,西南民族大学,83102,西南民族(02),应用心理学,普通本科,2,不限,469,459,464,29755,28519,
2024,四川,四川大学,83201,四川大学(01),临床医学,普通本科,2,物化,582,576,579,3250,2831,
2024,四川,四川大学,83201,四川大学(01),口腔医学,普通本科,1,物化,582,580,582,2684,2424,
2024,四川,四川大学,83201,四川大学(01),口腔医学(5+3一体化),普通本科,1,物化,582,577,577,3098,3098,
2024,四川,四川大学,83201,四川大学(01),口腔医学(八年医),普通本科,1,物化,582,580,581,2684,2552,
2024,四川,四川大学,83202,四川大学(02),电气信息类,普通本科,3,物化,572,571,572,3998,3846,
2024,四川,四川大学,83202,四川大学(02),电子信息类,普通本科,3,物化,572,572,572,3846,3846,
2024,四川,四川大学,83203,四川大学(03),人文科学试验班(中文与新闻传播方向),普通本科,4,不限,570,563,567,5356,4662,
2024,四川,四川大学,83203,四川大学(03),外国语言文学类,普通本科,2,不限,570,561,562,5731,5544,
2024,四川,四川大学,83203,四川大学(03),公共管理类,普通本科,2,不限,570,561,561,5731,5731,
2024,四川,四川大学,83204,四川大学(04),机械设计制造及其自动化(中外合作办学),普通本科,2,物化,574,566,569,4841,4317,
2024,四川,四川大学,83204,四川大学(04),材料科学与工程(中外合作办学),普通本科,4,物化,574,567,569,4662,4317,
2024,四川,四川大学,83204,四川大学(04),电子信息工程(中外合作办学),普通本科,4,物化,574,567,569,4662,4317,
2024,四川,四川大学,83204,四川大学(04),计算机科学与技术(中外合作办学),普通本科,3,物化,574,567,568,4662,4499,
2024,四川,西南交通大学,83301,西南交大(01),电子信息类,普通本科,1,物化,554,551,551,7592,7592,
2024,四川,西南交通大学,83301,西南交大(01),电子信息工程,普通本科,1,物化,554,554,554,7021,7021,
2024,四川,西南交通大学,83301,西南交大(01),计算机类,普通本科,2,物化,554,552,552,7412,7412,
2024,四川,西南交通大学,83302,西南交大(02),生物工程(中外合作办学),普通本科,1,物化,537,537,537,10538,10538,
2024,四川,西南交通大学,83303,西南交大(03),环境工程(中外合作办学),普通本科,2,物化,528,523,526,13763,13085,
2024,四川,西南交通大学,83303,西南交大(03),安全工程(中外合作办学),普通本科,2,物化,528,526,527,13085,12860,
2024,四川,西南交通大学,83304,西南交大(04),机械设计制造及其自动化(中外合作办学),普通本科,2,物化,551,536,537,10760,10538,
2024,四川,西南交通大学,83304,西南交大(04),材料科学与工程(中外合作办学),普通本科,1,物化,551,536,536,10760,10760,
2024,四川,西南交通大学,83304,西南交大(04),电子信息工程(中外合作办学),普通本科,2,物化,551,538,543,10306,9186,
2024,四川,西南交通大学,83304,西南交大(04),计算机科学与技术(中外合作办学),普通本科,2,物化,551,549,549,7975,7975,
2024,四川,西南交通大学,83304,西南交大(04),土木工程(中外合作办学),普通本科,2,物化,551,535,535,10985,10985,
2024,四川,电子科技大学,83401,电子科大(01),经济管理试验班(管理与电子工程双学位),普通本科,2,物化,579,576,577,3250,3098,
2024,四川,电子科技大学,83401,电子科大(01),工科试验班(电子工程类),普通本科,2,物化,579,578,578,2962,2962,
2024,四川,电子科技大学,83401,电子科大(01),工科试验班(含机器人、电气信息、智能制造方向),普通本科,2,物化,579,577,577,3098,3098,
2024,四川,电子科技大学,83401,电子科大(01),电子信息类(信息与通信方向),普通本科,2,物化,579,578,579,2962,2831,
2024,四川,电子科技大学,83401,电子科大(01),电子信息类(光电集成与光网络方向),普通本科,2,物化,579,578,579,2962,2831,
2024,四川,西南财经大学,83501,西南财大(01),金融工程,普通本科,2,物,551,551,551,7592,7592,
2024,四川,西南财经大学,83501,西南财大(01),金融数学,普通本科,2,物,551,550,551,7798,7592,
2024,四川,西南财经大学,83501,西南财大(01),保险学,普通本科,1,物,551,550,550,7798,7798,
2024,四川,西南财经大学,83501,西南财大(01),金融科技,普通本科,1,物,551,550,550,7798,7798,
2024,四川,西南财经大学,83502,西南财大(02),金融学类,普通本科,2,不限,559,554,554,7021,7021,
2024,四川,西南财经大学,83502,西南财大(02),金融学(金融国际化创新实验班),普通本科,2,不限,559,553,556,7218,6631,
2024,四川,西南财经大学,83502,西南财大(02),法学(法学与金融学双学位),普通本科,1,不限,559,553,553,7218,7218,
2024,四川,西南财经大学,83502,西南财大(02),工商管理类(会计学院),普通本科,1,不限,559,552,552,7412,7412,
2024,四川,西南财经大学,83502,西南财大(02),会计学(注册会计师专门化方向),普通本科,2,不限,559,554,557,7021,6458,
