年份,院校名称,专业组代码,专业组名称,专业列表,投档分数,投档排位
2023,中国计量大学,50301,中国计量(01),"数学与应用数学, 应用物理学, 机械设计制造及其自动化, 机械电子工程, 工业设计, 测控技术与仪器, 智能感知工程, 能源与动力工程, 电气工程及其自动化, 电子信息工程, 电子科学与技术, 通信工程, 微电子科学与工程, 光电信息科学与工程, 人工智能, 自动化, 计算机科学与技术, 数据科学与大数据技术, 食品质量与安全, 生物工程, 药学, 卫生检验与检疫",488,22656
2023,中国计量大学,50302,中国计量(02),"信息管理与信息系统, 工业工程, 标准化工程, 质量管理工程",491,21932
2023,浙江财经大学,50401,浙江财大(01),"应用统计学, 计算机类",496,20653
2023,浙江财经大学,50402,浙江财大(02),"数字经济, 金融工程, 金融数学, 工程管理",486,23115
2023,浙江财经大学,50403,浙江财大(03),"经济学, 财政学类, 金融学(智能金融强基班), 金融学, 投资学, 国际经济与贸易(数字贸易方向), 法学(数智法学拔尖班), 法学, 社会工作, 外国语言文学类, 城乡规划, 工商管理类, 会计学(数智会计拔尖班), 会计学, 财务管理, 审计学, 公共管理类, 电子商务",494,21165
2023,浙江财经大学,50404,浙江财大(04),"金融学(中外合作办学), 市场营销(中外合作办学), 会计学(中外合作办学)",495,20893
2023,宁波大学,50501,宁波大学(01),人文地理与城乡规划(中外合作办学),521,14416
2023,宁波大学,50502,宁波大学(02),旅游管理(中外合作办学),512,16670
2023,浙江传媒学院,50601,浙江传媒(01),"电子科学与技术(演艺工程与舞台技术方向), 广播电视工程, 人工智能, 软件工程(传媒大数据方向), 网络工程, 数字媒体技术, 虚拟现实技术",510,17139
2023,浙江传媒学院,50602,浙江传媒(02),电影制作,507,17863
2023,浙江传媒学院,50603,浙江传媒(03),"汉语言文学(网络文学与创意写作方向), 汉语言文学, 英语, 新闻学, 广告学, 传播学, 编辑出版学, 网络与新媒体, 文化产业管理, 公共关系学, 会展经济与管理, 广播电视学",506,18118
2023,浙江传媒学院,50604,浙江传媒(04),"摄影, 数字媒体艺术, 戏剧影视文学, 广播电视编导",499,19921
2023,浙江传媒学院,50605,浙江传媒(05),传播学(中外合作办学),487,22878
2023,温州医科大学仁济学院,50701,温医仁济(01),"生物医学工程, 药学, 中药学, 医学检验技术, 医学影像技术, 眼视光学, 康复治疗学",472,26613
2023,温州医科大学仁济学院,50702,温医仁济(02),"临床医学, 麻醉学, 口腔医学, 法医学",443,33327
2023,湖州学院,50801,湖州学院(01),"汉语言文学, 广告学, 网络与新媒体, 供应链管理, 跨境电子商务, 旅游管理与服务教育",447,32460
2023,嘉兴南湖学院,50901,南湖学院(01),"机械设计制造及其自动化, 工业设计, 智能制造工程, 电气工程及其自动化, 电子信息工程, 自动化, 计算机科学与技术, 化学工程与工艺, 纺织工程, 轻化工程, 环境工程, 生物工程",446,32676
2023,嘉兴南湖学院,50902,南湖学院(02),大数据管理与应用,437,34625
2023,嘉兴南湖学院,50903,南湖学院(03),"金融学, 国际经济与贸易, 日语, 服装设计与工程, 工商管理, 财务管理, 跨境电子商务",440,33965
2023,中国计量大学现代科技学院,51001,中计现代(01),"机械设计制造及其自动化, 测控技术与仪器, 电气工程及其自动化, 自动化",415,39040
2023,中国计量大学现代科技学院,51002,中计现代(02),"标准化工程, 质量管理工程",423,37531
2023,上海财经大学浙江学院,51201,上财浙院(01),"应用统计学(金融统计方向), 软件工程",412,39601
2023,上海财经大学浙江学院,51202,上财浙院(02),经济统计学,426,36906
2023,上海财经大学浙江学院,51203,上财浙院(03),"经济学, 金融学, 保险学, 投资学, 国际经济与贸易, 英语, 商务英语, 工商管理, 市场营销, 会计学, 会计学(国际会计 ACCA方向), 会计学(注册会计方向), 财务管理, 国际商务, 人力资源管理, 物流管理, 电子商务, 会展经济与管理",420,38092
2023,宁波诺丁汉大学,51301,诺丁汉(01),"数学与应用数学(中外合作办学)(“2+2 模式), 数学与应用数学(中外合作办学), 统计学(中外合作办学)(“2+2”模式), 电气类(中外合作办学)(“2+2”模式), 电气类(中外合作办学), 计算机科学与技术(中外合作办学), 计算机科学与技术(中外合作办学)(“2+2”模式), 环境科学(中外合作办学)(“2+2”模式)",542,9418
2023,宁波诺丁汉大学,51302,诺丁汉(02),国际事务与国际关系(中外合作办学),543,9179
2023,宁波诺丁汉大学,51303,诺丁汉(03),"经济学(中外合作办学), 英语(中外合作办学)(“2+2”模式), 传播学(中外合作办学), 财务管理(中外合作办学), 国际商务(中外合作办学)",542,9418
2023,温州肯恩大学,51401,温州肯恩(01),"经济学(中外合作办学), 金融学(中外合作办学)(国际金融方向), 传播学(中外合作办学), 心理学(中外合作办学), 会计学(中外合作办学)(国际会计方向), 国际商务(中外合作办学)",509,17377
2023,浙江大学医学院,51601,浙大医学(01),临床医学(5+3一体化),580,2393
2023,浙江中医药大学,51701,浙江中医(01),"中医学(5+3一体化), 中医学, 中西医临床医学",488,22656
2023,浙江中医药大学,51702,浙江中医(02),临床医学,491,21932
2023,浙江中医药大学,51703,浙江中医(03),"康复治疗学, 听力与言语康复学",535,11029
2023,浙江中医药大学,51704,浙江中医(04),"食品卫生与营养学, 药学, 中药学",531,11977
2023,浙江中医药大学,51705,浙江中医(05),计算机科学与技术,507,17863
2023,浙江中医药大学,51706,浙江中医(06),"生物科学, 医学实验技术",497,20398
2023,浙江中医药大学,51707,浙江中医(07),护理学,499,19921
2023,温州大学,51801,温州大学(01),金融工程,479,24801
2023,温州大学,51802,温州大学(02),思想政治教育(师范类),516,15632
2023,温州大学,51803,温州大学(03),"国际经济与贸易, 法学, 学前教育(师范类), 汉语言文学(师范类), 日语, 翻译, 广告学, 建筑学, 工商管理, 财务管理",514,16172
2023,中国美术学院,51901,中国美院(01),工业设计,540,9864
2023,中国美术学院,51902,中国美院(02),"风景园林, 艺术学理论类, 艺术设计学",542,9418
2023,衢州学院,52001,衢州学院(01),"高分子材料与工程, 机器人工程",449,32023
2023,衢州学院,52002,衢州学院(02),互联网金融,441,33766
2023,合肥工业大学,53101,合肥工大(01),"数学与应用数学, 电气工程及其自动化, 电子信息工程, 微电子科学与工程",527,12910
2023,合肥工业大学,53102,合肥工大(02),"金融工程, 工商管理",531,11977
2023,合肥工业大学,53103,合肥工大(03),国际经济与贸易(中外合作办学),535,11029
2023,中国科学技术大学,53201,中国科大(01),"工科试验班, 理科试验班类",580,2393
2023,安徽大学,53301,安徽大学(01),"电气工程及其自动化, 电子信息工程, 数据科学与大数据技术",541,9655
2023,安徽大学,53302,安徽大学(02),"金融学, 法学类, 工商管理类",529,12442
2023,安徽大学,53303,安徽大学(03),"应用物理学(中外合作办学), 应用统计学(中外合作办学), 数字媒体技术(中外合作办学)",524,13663
2023,安徽工业大学,53401,安徽工大(01),"新能源汽车工程, 材料科学与工程, 冶金工程, 人工智能, 计算机科学与技术, 软件工程, 数据科学与大数据技术, 建筑环境与能源应用工程, 给排水科学与工程, 智能建造, 化学工程与工艺",445,32897
2023,安徽工业大学,53402,安徽工大(02),"经济学, 金融学, 国际经济与贸易, 法学, 英语, 会计学",444,33094
2023,安徽理工大学,53501,安徽理工(01),电子商务,445,32897
2023,安徽农业大学,53601,安徽农大(01),"生物科学类, 环境科学与工程类, 农学, 园艺, 植物保护, 茶学, 智慧农业, 生物育种科学, 动物科学, 林学, 食品卫生与营养学",466,28075
2023,安徽农业大学,53602,安徽农大(02),经济学,463,28788
2023,安徽医科大学,53701,安徽医大(01),临床医学,537,10565
2023,安徽师范大学,53801,安徽师大(01),"电子信息工程, 计算机科学与技术",483,23814
2023,安徽师范大学,53802,安徽师大(02),金融工程,479,24801
2023,淮北师范大学,53901,淮北师大(01),"化学(师范类), 生物科学(师范类), 应用心理学(师范类), 材料物理, 通信工程, 光电信息科学与工程, 网络工程, 信息安全, 数据科学与大数据技术, 生物工程",442,33564
2023,淮北师范大学,53902,淮北师大(02),"经济学, 特殊教育(师范类), 英语(师范类), 日语, 商务英语, 会计学, 人力资源管理",494,21165
2023,滁州学院,54001,滁州学院(01),"国际经济与贸易, 英语, 商务英语, 工商管理, 市场营销, 财务管理, 旅游管理",433,35473
2023,安徽财经大学,54101,安徽财大(01),"金融学, 经济与贸易类, 会计学, 供应链管理",481,24317
2023,淮南师范学院,54201,淮南师院(01),人工智能,438,34431
2023,淮南师范学院,54202,淮南师院(02),"数字经济, 金融工程, 大数据管理与应用",433,35473
2023,淮南师范学院,54203,淮南师院(03),"学前教育(师范类), 英语(师范类), 商务英语, 新闻学, 广告学, 应用心理学(师范类)",442,33564
2023,安徽建筑大学,54301,安徽建筑(01),"应用化学, 高分子材料与工程",446,32676
2023,安徽建筑大学,54302,安徽建筑(02),地理信息科学,452,31347
2023,安徽建筑大学,54303,安徽建筑(03),"金融工程, 建筑学, 风景园林, 房地产开发与管理, 工程造价",455,30610
2023,安徽建筑大学,54304,安徽建筑(04),"经济学, 法学, 会计学, 财务管理, 人力资源管理, 劳动与社会保障, 土地资源管理, 城市管理",454,30852
2023,安徽科技学院,54401,安徽科技(01),"动物科学, 中药学",441,33766
2023,安徽科技学院,54402,安徽科技(02),"物流管理, 质量管理工程",440,33965
2023,安徽科技学院,54403,安徽科技(03),"建筑学, 城乡规划",447,32460
2023,合肥城市学院,54501,合肥城院(01),"建筑环境与能源应用工程, 智能建造",406,40671
2023,合肥城市学院,54502,合肥城院(02),"风景园林, 资产评估",405,40830
2023,安徽医科大学临床医学院,54601,安医临床(01),临床医学,434,35259
2023,安徽中医药大学,54701,安徽中医(01),"中医学, 针灸推拿学",519,14925
2023,安徽工程大学,54801,安徽工程(01),材料成型及控制工程,445,32897
2023,安徽工程大学,54802,安徽工程(02),"工商管理, 物流管理",438,34431
2023,厦门大学,56101,厦门大学(01),"理科试验班(海洋与生态环境类), 理科试验班(生命科学与药学类), 数学类, 统计学类, 电子信息类, 计算机类, 数据科学与大数据技术",568,4260
2023,厦门大学,56102,厦门大学(02),"人文科学试验班, 法学类, 外国语言文学类(外国语言文学类+会计学/财务管理), 外国语言文学类, 新闻传播学类",572,3586
2023,厦门大学,56103,厦门大学(03),"会计学, 经济学类",569,4096
2023,厦门大学,56104,厦门大学(04),"数学与应用数学(厦门大学马来西亚分校招生专业), 软件工程(厦门大学马来西亚分校招生专业), 网络空间安全(厦门大学马来西亚分校招生专业)",568,4260
2023,华侨大学,56201,华侨大学(01),"经济学类(中美121双学位班), 法学, 行政管理",478,25081
2023,福州大学,56301,福州大学(01),"机械设计制造及其自动化, 智能电网信息工程, 电子信息类, 人工智能, 软件工程",540,9864
2023,福州大学,56302,福州大学(02),"知识产权, 会计学, 公共事业管理",533,11501
2023,福建理工大学,56401,福建理工(01),"法学, 汉语言文学, 会计学",443,33327
2023,福建农林大学,56501,福建农林(01),"城乡规划, 公共管理类",444,33094
2023,集美大学,56601,集美大学(01),"机械设计制造及其自动化, 通信工程, 人工智能, 计算机科学与技术, 数据科学与大数据技术, 港口航道与海岸工程, 交通运输, 智慧交通, 船舶与海洋工程",446,32676
2023,集美大学,56602,集美大学(02),"数字经济, 工程管理, 应急管理, 电子商务",474,26112
2023,福建医科大学,56701,福建医大(01),"临床医学, 医学检验技术",540,9864
2023,泉州师范学院,56901,泉州师范(01),"计算机科学与技术, 物联网工程, 环境科学, 食品科学与工程",431,35904
2023,泉州师范学院,56902,泉州师范(02),英语,436,34853
2023,厦门理工学院,57001,厦门理工(01),"智能制造工程, 新能源材料与器件, 人工智能",439,34170
2023,厦门理工学院,57002,厦门理工(02),金融工程,447,32460
